,lon,lat,datetime,precip,altitude
6726,74.25,25.5,1983-01-01,836.30005,517.0
6728,74.25,25.5,1985-01-01,474.05292,517.0
6729,74.25,25.5,1986-01-01,606.9356,517.0
6730,74.25,25.5,1987-01-01,360.48196,517.0
6731,74.25,25.5,1988-01-01,548.5848,517.0
6732,74.25,25.5,1989-01-01,502.89374,517.0
6733,74.25,25.5,1990-01-01,842.55273,517.0
6734,74.25,25.5,1991-01-01,481.95422,517.0
6735,74.25,25.5,1992-01-01,681.4936,517.0
6736,74.25,25.5,1993-01-01,431.20508,517.0
6737,74.25,25.5,1994-01-01,920.1034,517.0
6738,74.25,25.5,1995-01-01,665.9347,517.0
6739,74.25,25.5,1996-01-01,805.3457,517.0
6740,74.25,25.5,1997-01-01,837.922,517.0
6741,74.25,25.5,1998-01-01,556.1551,517.0
6742,74.25,25.5,1999-01-01,416.8902,517.0
6743,74.25,25.5,2000-01-01,422.90564,517.0
6744,74.25,25.5,2001-01-01,555.8821,517.0
6745,74.25,25.5,2002-01-01,260.3116,517.0
6746,74.25,25.5,2003-01-01,599.49286,517.0
6747,74.25,25.5,2004-01-01,704.68884,517.0
6748,74.25,25.5,2005-01-01,636.60626,517.0
6749,74.25,25.5,2006-01-01,674.78,517.0
6750,74.25,25.5,2007-01-01,731.78455,517.0
6751,74.25,25.5,2008-01-01,576.40497,517.0
6752,74.25,25.5,2009-01-01,540.2716,517.0
6753,74.25,25.5,2010-01-01,915.79297,517.0
6754,74.25,25.5,2011-01-01,958.7555,517.0
6755,74.25,25.5,2012-01-01,749.9931,517.0
6756,74.25,25.5,2013-01-01,935.87683,517.0
6757,74.25,25.5,2014-01-01,742.13727,517.0
6758,74.25,25.5,2015-01-01,731.5764,517.0
6759,74.25,25.5,2016-01-01,942.4609,517.0
6760,74.25,25.5,2017-01-01,571.7082,517.0
6761,74.25,25.5,2018-01-01,591.4159,517.0
6762,74.25,25.5,2019-01-01,1004.9789,517.0
6763,74.25,25.5,2020-01-01,688.59906,517.0
6764,74.25,25.25,1983-01-01,857.3345,509.0
6766,74.25,25.25,1985-01-01,534.70264,509.0
6767,74.25,25.25,1986-01-01,666.5844,509.0
6768,74.25,25.25,1987-01-01,416.1794,509.0
6769,74.25,25.25,1988-01-01,596.92676,509.0
6770,74.25,25.25,1989-01-01,569.79266,509.0
6771,74.25,25.25,1990-01-01,935.27295,509.0
6772,74.25,25.25,1991-01-01,488.33777,509.0
6773,74.25,25.25,1992-01-01,691.138,509.0
6774,74.25,25.25,1993-01-01,495.7353,509.0
6775,74.25,25.25,1994-01-01,1014.2886,509.0
6776,74.25,25.25,1995-01-01,671.1031,509.0
6777,74.25,25.25,1996-01-01,846.8878,509.0
6778,74.25,25.25,1997-01-01,852.8282,509.0
6779,74.25,25.25,1998-01-01,568.5056,509.0
6780,74.25,25.25,1999-01-01,446.9975,509.0
6781,74.25,25.25,2000-01-01,462.214,509.0
6782,74.25,25.25,2001-01-01,621.1049,509.0
6783,74.25,25.25,2002-01-01,319.30118,509.0
6784,74.25,25.25,2003-01-01,610.8278,509.0
6785,74.25,25.25,2004-01-01,774.503,509.0
6786,74.25,25.25,2005-01-01,711.9633,509.0
6787,74.25,25.25,2006-01-01,757.6833,509.0
6788,74.25,25.25,2007-01-01,757.2718,509.0
6789,74.25,25.25,2008-01-01,603.27997,509.0
6790,74.25,25.25,2009-01-01,565.2561,509.0
6791,74.25,25.25,2010-01-01,881.07623,509.0
6792,74.25,25.25,2011-01-01,962.5779,509.0
6793,74.25,25.25,2012-01-01,747.669,509.0
6794,74.25,25.25,2013-01-01,1016.89136,509.0
6795,74.25,25.25,2014-01-01,755.4682,509.0
6796,74.25,25.25,2015-01-01,790.95776,509.0
6797,74.25,25.25,2016-01-01,959.2033,509.0
6798,74.25,25.25,2017-01-01,664.0852,509.0
6799,74.25,25.25,2018-01-01,597.2312,509.0
6800,74.25,25.25,2019-01-01,1116.3269,509.0
6801,74.25,25.25,2020-01-01,733.5182,509.0
6802,74.25,25.0,1983-01-01,842.94775,484.0
6804,74.25,25.0,1985-01-01,597.32965,484.0
6805,74.25,25.0,1986-01-01,702.9795,484.0
6806,74.25,25.0,1987-01-01,508.0595,484.0
6807,74.25,25.0,1988-01-01,694.87213,484.0
6808,74.25,25.0,1989-01-01,619.73285,484.0
6809,74.25,25.0,1990-01-01,1024.6555,484.0
6810,74.25,25.0,1991-01-01,588.49066,484.0
6811,74.25,25.0,1992-01-01,709.80273,484.0
6812,74.25,25.0,1993-01-01,524.2858,484.0
6813,74.25,25.0,1994-01-01,1073.4417,484.0
6814,74.25,25.0,1995-01-01,686.35345,484.0
6815,74.25,25.0,1996-01-01,952.0885,484.0
6816,74.25,25.0,1997-01-01,820.5803,484.0
6817,74.25,25.0,1998-01-01,620.0977,484.0
6818,74.25,25.0,1999-01-01,499.33807,484.0
6819,74.25,25.0,2000-01-01,481.14636,484.0
6820,74.25,25.0,2001-01-01,644.6424,484.0
6821,74.25,25.0,2002-01-01,383.15845,484.0
6822,74.25,25.0,2003-01-01,694.515,484.0
6823,74.25,25.0,2004-01-01,773.8434,484.0
6824,74.25,25.0,2005-01-01,741.282,484.0
6825,74.25,25.0,2006-01-01,838.9627,484.0
6826,74.25,25.0,2007-01-01,718.1573,484.0
6827,74.25,25.0,2008-01-01,616.26575,484.0
6828,74.25,25.0,2009-01-01,580.2334,484.0
6829,74.25,25.0,2010-01-01,868.85864,484.0
6830,74.25,25.0,2011-01-01,987.69617,484.0
6831,74.25,25.0,2012-01-01,857.8374,484.0
6832,74.25,25.0,2013-01-01,1113.2017,484.0
6833,74.25,25.0,2014-01-01,776.122,484.0
6834,74.25,25.0,2015-01-01,834.8524,484.0
6835,74.25,25.0,2016-01-01,969.3025,484.0
6836,74.25,25.0,2017-01-01,681.1867,484.0
6837,74.25,25.0,2018-01-01,618.90753,484.0
6838,74.25,25.0,2019-01-01,1160.4517,484.0
6839,74.25,25.0,2020-01-01,771.84216,484.0
6840,74.25,24.75,1983-01-01,881.99634,454.0
6842,74.25,24.75,1985-01-01,652.2943,454.0
6843,74.25,24.75,1986-01-01,715.22034,454.0
6844,74.25,24.75,1987-01-01,559.0077,454.0
6845,74.25,24.75,1988-01-01,749.07947,454.0
6846,74.25,24.75,1989-01-01,679.595,454.0
6847,74.25,24.75,1990-01-01,1034.7521,454.0
6848,74.25,24.75,1991-01-01,628.6799,454.0
6849,74.25,24.75,1992-01-01,756.448,454.0
6850,74.25,24.75,1993-01-01,575.8233,454.0
6851,74.25,24.75,1994-01-01,1120.0287,454.0
6852,74.25,24.75,1995-01-01,682.13794,454.0
6853,74.25,24.75,1996-01-01,1014.8084,454.0
6854,74.25,24.75,1997-01-01,911.6454,454.0
6855,74.25,24.75,1998-01-01,611.54315,454.0
6856,74.25,24.75,1999-01-01,538.42194,454.0
6857,74.25,24.75,2000-01-01,488.88885,454.0
6858,74.25,24.75,2001-01-01,678.30084,454.0
6859,74.25,24.75,2002-01-01,428.22833,454.0
6860,74.25,24.75,2003-01-01,697.71796,454.0
6861,74.25,24.75,2004-01-01,809.57275,454.0
6862,74.25,24.75,2005-01-01,815.04346,454.0
6863,74.25,24.75,2006-01-01,890.6138,454.0
6864,74.25,24.75,2007-01-01,796.8827,454.0
6865,74.25,24.75,2008-01-01,727.9952,454.0
6866,74.25,24.75,2009-01-01,637.35504,454.0
6867,74.25,24.75,2010-01-01,859.34326,454.0
6868,74.25,24.75,2011-01-01,1007.61597,454.0
6869,74.25,24.75,2012-01-01,893.9209,454.0
6870,74.25,24.75,2013-01-01,1112.1787,454.0
6871,74.25,24.75,2014-01-01,798.94714,454.0
6872,74.25,24.75,2015-01-01,780.83,454.0
6873,74.25,24.75,2016-01-01,982.5487,454.0
6874,74.25,24.75,2017-01-01,710.22076,454.0
6875,74.25,24.75,2018-01-01,690.69666,454.0
6876,74.25,24.75,2019-01-01,1271.403,454.0
6877,74.25,24.75,2020-01-01,785.7831,454.0
6878,74.25,24.5,1983-01-01,869.55383,483.0
6880,74.25,24.5,1985-01-01,664.5724,483.0
6881,74.25,24.5,1986-01-01,729.6431,483.0
6882,74.25,24.5,1987-01-01,667.08105,483.0
6883,74.25,24.5,1988-01-01,779.45337,483.0
6884,74.25,24.5,1989-01-01,696.6175,483.0
6885,74.25,24.5,1990-01-01,1120.1064,483.0
6886,74.25,24.5,1991-01-01,656.8076,483.0
6887,74.25,24.5,1992-01-01,769.9034,483.0
6888,74.25,24.5,1993-01-01,670.3808,483.0
6889,74.25,24.5,1994-01-01,1250.3174,483.0
6890,74.25,24.5,1995-01-01,715.183,483.0
6891,74.25,24.5,1996-01-01,1053.4768,483.0
6892,74.25,24.5,1997-01-01,886.0764,483.0
6893,74.25,24.5,1998-01-01,653.99133,483.0
6894,74.25,24.5,1999-01-01,633.36224,483.0
6895,74.25,24.5,2000-01-01,500.55383,483.0
6896,74.25,24.5,2001-01-01,643.8035,483.0
6897,74.25,24.5,2002-01-01,451.45563,483.0
6898,74.25,24.5,2003-01-01,712.1831,483.0
6899,74.25,24.5,2004-01-01,819.01807,483.0
6900,74.25,24.5,2005-01-01,872.1643,483.0
6901,74.25,24.5,2006-01-01,1005.3265,483.0
6902,74.25,24.5,2007-01-01,873.5647,483.0
6903,74.25,24.5,2008-01-01,758.2571,483.0
6904,74.25,24.5,2009-01-01,678.6356,483.0
6905,74.25,24.5,2010-01-01,866.7699,483.0
6906,74.25,24.5,2011-01-01,1033.17,483.0
6907,74.25,24.5,2012-01-01,893.5255,483.0
6908,74.25,24.5,2013-01-01,1115.5803,483.0
6909,74.25,24.5,2014-01-01,856.6626,483.0
6910,74.25,24.5,2015-01-01,777.0078,483.0
6911,74.25,24.5,2016-01-01,1001.38416,483.0
6912,74.25,24.5,2017-01-01,732.3555,483.0
6913,74.25,24.5,2018-01-01,716.1127,483.0
6914,74.25,24.5,2019-01-01,1370.1625,483.0
6915,74.25,24.5,2020-01-01,850.48004,483.0
8056,74.5,26.25,1983-01-01,750.444,450.0
8058,74.5,26.25,1985-01-01,387.06714,450.0
8059,74.5,26.25,1986-01-01,429.9984,450.0
8060,74.5,26.25,1987-01-01,206.5516,450.0
8061,74.5,26.25,1988-01-01,454.05902,450.0
8062,74.5,26.25,1989-01-01,414.24106,450.0
8063,74.5,26.25,1990-01-01,624.9465,450.0
8064,74.5,26.25,1991-01-01,399.005,450.0
8065,74.5,26.25,1992-01-01,599.61237,450.0
8066,74.5,26.25,1993-01-01,420.34912,450.0
8067,74.5,26.25,1994-01-01,701.3247,450.0
8068,74.5,26.25,1995-01-01,652.49805,450.0
8069,74.5,26.25,1996-01-01,735.3901,450.0
8070,74.5,26.25,1997-01-01,725.4168,450.0
8071,74.5,26.25,1998-01-01,532.38306,450.0
8072,74.5,26.25,1999-01-01,377.47653,450.0
8073,74.5,26.25,2000-01-01,388.14276,450.0
8074,74.5,26.25,2001-01-01,505.87604,450.0
8075,74.5,26.25,2002-01-01,216.6359,450.0
8076,74.5,26.25,2003-01-01,565.4171,450.0
8077,74.5,26.25,2004-01-01,542.0173,450.0
8078,74.5,26.25,2005-01-01,484.73407,450.0
8079,74.5,26.25,2006-01-01,445.70593,450.0
8080,74.5,26.25,2007-01-01,589.65424,450.0
8081,74.5,26.25,2008-01-01,593.8051,450.0
8082,74.5,26.25,2009-01-01,380.95233,450.0
8083,74.5,26.25,2010-01-01,769.0065,450.0
8084,74.5,26.25,2011-01-01,874.4773,450.0
8085,74.5,26.25,2012-01-01,795.80896,450.0
8086,74.5,26.25,2013-01-01,882.77356,450.0
8087,74.5,26.25,2014-01-01,693.868,450.0
8088,74.5,26.25,2015-01-01,714.8481,450.0
8089,74.5,26.25,2016-01-01,781.81177,450.0
8090,74.5,26.25,2017-01-01,508.14066,450.0
8091,74.5,26.25,2018-01-01,556.33344,450.0
8092,74.5,26.25,2019-01-01,818.7529,450.0
8093,74.5,26.25,2020-01-01,555.79816,450.0
8094,74.5,26.0,1983-01-01,749.1187,442.0
8096,74.5,26.0,1985-01-01,420.64545,442.0
8097,74.5,26.0,1986-01-01,527.3572,442.0
8098,74.5,26.0,1987-01-01,279.57574,442.0
8099,74.5,26.0,1988-01-01,487.37338,442.0
8100,74.5,26.0,1989-01-01,467.8562,442.0
8101,74.5,26.0,1990-01-01,695.9117,442.0
8102,74.5,26.0,1991-01-01,456.54382,442.0
8103,74.5,26.0,1992-01-01,633.609,442.0
8104,74.5,26.0,1993-01-01,430.43152,442.0
8105,74.5,26.0,1994-01-01,811.32886,442.0
8106,74.5,26.0,1995-01-01,649.58545,442.0
8107,74.5,26.0,1996-01-01,716.5932,442.0
8108,74.5,26.0,1997-01-01,765.0746,442.0
8109,74.5,26.0,1998-01-01,576.696,442.0
8110,74.5,26.0,1999-01-01,400.51428,442.0
8111,74.5,26.0,2000-01-01,427.7019,442.0
8112,74.5,26.0,2001-01-01,564.6547,442.0
8113,74.5,26.0,2002-01-01,246.34708,442.0
8114,74.5,26.0,2003-01-01,608.8862,442.0
8115,74.5,26.0,2004-01-01,647.7955,442.0
8116,74.5,26.0,2005-01-01,504.2323,442.0
8117,74.5,26.0,2006-01-01,524.55835,442.0
8118,74.5,26.0,2007-01-01,696.48047,442.0
8119,74.5,26.0,2008-01-01,597.5922,442.0
8120,74.5,26.0,2009-01-01,457.83374,442.0
8121,74.5,26.0,2010-01-01,824.7125,442.0
8122,74.5,26.0,2011-01-01,959.2136,442.0
8123,74.5,26.0,2012-01-01,814.7522,442.0
8124,74.5,26.0,2013-01-01,957.8434,442.0
8125,74.5,26.0,2014-01-01,699.4956,442.0
8126,74.5,26.0,2015-01-01,740.34045,442.0
8127,74.5,26.0,2016-01-01,874.2921,442.0
8128,74.5,26.0,2017-01-01,494.07428,442.0
8129,74.5,26.0,2018-01-01,581.7297,442.0
8130,74.5,26.0,2019-01-01,884.7041,442.0
8131,74.5,26.0,2020-01-01,562.0138,442.0
8132,74.5,25.75,1983-01-01,811.29144,445.0
8134,74.5,25.75,1985-01-01,448.3543,445.0
8135,74.5,25.75,1986-01-01,604.77246,445.0
8136,74.5,25.75,1987-01-01,340.2454,445.0
8137,74.5,25.75,1988-01-01,566.38336,445.0
8138,74.5,25.75,1989-01-01,504.61633,445.0
8139,74.5,25.75,1990-01-01,751.9123,445.0
8140,74.5,25.75,1991-01-01,511.37177,445.0
8141,74.5,25.75,1992-01-01,650.1201,445.0
8142,74.5,25.75,1993-01-01,452.43268,445.0
8143,74.5,25.75,1994-01-01,895.41235,445.0
8144,74.5,25.75,1995-01-01,672.6975,445.0
8145,74.5,25.75,1996-01-01,755.7842,445.0
8146,74.5,25.75,1997-01-01,833.5481,445.0
8147,74.5,25.75,1998-01-01,594.36194,445.0
8148,74.5,25.75,1999-01-01,401.86603,445.0
8149,74.5,25.75,2000-01-01,466.143,445.0
8150,74.5,25.75,2001-01-01,581.873,445.0
8151,74.5,25.75,2002-01-01,260.30008,445.0
8152,74.5,25.75,2003-01-01,571.7079,445.0
8153,74.5,25.75,2004-01-01,665.20825,445.0
8154,74.5,25.75,2005-01-01,579.8943,445.0
8155,74.5,25.75,2006-01-01,598.852,445.0
8156,74.5,25.75,2007-01-01,751.05963,445.0
8157,74.5,25.75,2008-01-01,615.4089,445.0
8158,74.5,25.75,2009-01-01,434.90564,445.0
8159,74.5,25.75,2010-01-01,884.6387,445.0
8160,74.5,25.75,2011-01-01,981.4346,445.0
8161,74.5,25.75,2012-01-01,767.69885,445.0
8162,74.5,25.75,2013-01-01,982.55774,445.0
8163,74.5,25.75,2014-01-01,693.62695,445.0
8164,74.5,25.75,2015-01-01,753.5003,445.0
8165,74.5,25.75,2016-01-01,953.02905,445.0
8166,74.5,25.75,2017-01-01,515.8385,445.0
8167,74.5,25.75,2018-01-01,625.4916,445.0
8168,74.5,25.75,2019-01-01,956.2447,445.0
8169,74.5,25.75,2020-01-01,635.97534,445.0
8170,74.5,25.5,1983-01-01,821.1114,465.0
8172,74.5,25.5,1985-01-01,507.6635,465.0
8173,74.5,25.5,1986-01-01,695.44617,465.0
8174,74.5,25.5,1987-01-01,383.6694,465.0
8175,74.5,25.5,1988-01-01,591.1266,465.0
8176,74.5,25.5,1989-01-01,527.0478,465.0
8177,74.5,25.5,1990-01-01,801.80237,465.0
8178,74.5,25.5,1991-01-01,524.75366,465.0
8179,74.5,25.5,1992-01-01,683.774,465.0
8180,74.5,25.5,1993-01-01,452.21582,465.0
8181,74.5,25.5,1994-01-01,955.30786,465.0
8182,74.5,25.5,1995-01-01,719.7171,465.0
8183,74.5,25.5,1996-01-01,825.27515,465.0
8184,74.5,25.5,1997-01-01,853.2677,465.0
8185,74.5,25.5,1998-01-01,578.71063,465.0
8186,74.5,25.5,1999-01-01,448.26263,465.0
8187,74.5,25.5,2000-01-01,451.85535,465.0
8188,74.5,25.5,2001-01-01,647.44885,465.0
8189,74.5,25.5,2002-01-01,276.57953,465.0
8190,74.5,25.5,2003-01-01,641.0233,465.0
8191,74.5,25.5,2004-01-01,699.5957,465.0
8192,74.5,25.5,2005-01-01,659.23364,465.0
8193,74.5,25.5,2006-01-01,699.3145,465.0
8194,74.5,25.5,2007-01-01,753.12714,465.0
8195,74.5,25.5,2008-01-01,620.3709,465.0
8196,74.5,25.5,2009-01-01,491.6813,465.0
8197,74.5,25.5,2010-01-01,946.4712,465.0
8198,74.5,25.5,2011-01-01,980.8993,465.0
8199,74.5,25.5,2012-01-01,759.2683,465.0
8200,74.5,25.5,2013-01-01,1016.1689,465.0
8201,74.5,25.5,2014-01-01,727.28284,465.0
8202,74.5,25.5,2015-01-01,786.82996,465.0
8203,74.5,25.5,2016-01-01,928.037,465.0
8204,74.5,25.5,2017-01-01,575.19366,465.0
8205,74.5,25.5,2018-01-01,647.17377,465.0
8206,74.5,25.5,2019-01-01,1033.1046,465.0
8207,74.5,25.5,2020-01-01,709.143,465.0
8208,74.5,25.25,1983-01-01,803.9695,439.0
8210,74.5,25.25,1985-01-01,575.2398,439.0
8211,74.5,25.25,1986-01-01,727.38794,439.0
8212,74.5,25.25,1987-01-01,474.72998,439.0
8213,74.5,25.25,1988-01-01,625.24915,439.0
8214,74.5,25.25,1989-01-01,552.79205,439.0
8215,74.5,25.25,1990-01-01,922.8878,439.0
8216,74.5,25.25,1991-01-01,550.57635,439.0
8217,74.5,25.25,1992-01-01,684.427,439.0
8218,74.5,25.25,1993-01-01,551.2102,439.0
8219,74.5,25.25,1994-01-01,1034.5258,439.0
8220,74.5,25.25,1995-01-01,738.90283,439.0
8221,74.5,25.25,1996-01-01,911.3809,439.0
8222,74.5,25.25,1997-01-01,845.3714,439.0
8223,74.5,25.25,1998-01-01,567.433,439.0
8224,74.5,25.25,1999-01-01,507.91333,439.0
8225,74.5,25.25,2000-01-01,455.058,439.0
8226,74.5,25.25,2001-01-01,646.4285,439.0
8227,74.5,25.25,2002-01-01,346.9961,439.0
8228,74.5,25.25,2003-01-01,669.3423,439.0
8229,74.5,25.25,2004-01-01,734.32416,439.0
8230,74.5,25.25,2005-01-01,736.51227,439.0
8231,74.5,25.25,2006-01-01,771.213,439.0
8232,74.5,25.25,2007-01-01,768.7909,439.0
8233,74.5,25.25,2008-01-01,607.95374,439.0
8234,74.5,25.25,2009-01-01,532.9512,439.0
8235,74.5,25.25,2010-01-01,876.3957,439.0
8236,74.5,25.25,2011-01-01,1038.9287,439.0
8237,74.5,25.25,2012-01-01,789.53894,439.0
8238,74.5,25.25,2013-01-01,1036.5991,439.0
8239,74.5,25.25,2014-01-01,812.9134,439.0
8240,74.5,25.25,2015-01-01,786.4828,439.0
8241,74.5,25.25,2016-01-01,968.09534,439.0
8242,74.5,25.25,2017-01-01,618.47534,439.0
8243,74.5,25.25,2018-01-01,644.6409,439.0
8244,74.5,25.25,2019-01-01,1139.418,439.0
8245,74.5,25.25,2020-01-01,709.98615,439.0
8246,74.5,25.0,1983-01-01,814.6119,439.0
8248,74.5,25.0,1985-01-01,617.0585,439.0
8249,74.5,25.0,1986-01-01,805.1321,439.0
8250,74.5,25.0,1987-01-01,568.6902,439.0
8251,74.5,25.0,1988-01-01,710.95306,439.0
8252,74.5,25.0,1989-01-01,633.6411,439.0
8253,74.5,25.0,1990-01-01,953.9131,439.0
8254,74.5,25.0,1991-01-01,617.9634,439.0
8255,74.5,25.0,1992-01-01,717.9734,439.0
8256,74.5,25.0,1993-01-01,569.0897,439.0
8257,74.5,25.0,1994-01-01,1089.486,439.0
8258,74.5,25.0,1995-01-01,742.6881,439.0
8259,74.5,25.0,1996-01-01,1002.68866,439.0
8260,74.5,25.0,1997-01-01,823.6708,439.0
8261,74.5,25.0,1998-01-01,647.7574,439.0
8262,74.5,25.0,1999-01-01,546.6584,439.0
8263,74.5,25.0,2000-01-01,497.30737,439.0
8264,74.5,25.0,2001-01-01,671.31866,439.0
8265,74.5,25.0,2002-01-01,385.97046,439.0
8266,74.5,25.0,2003-01-01,694.53735,439.0
8267,74.5,25.0,2004-01-01,761.9429,439.0
8268,74.5,25.0,2005-01-01,798.5624,439.0
8269,74.5,25.0,2006-01-01,897.381,439.0
8270,74.5,25.0,2007-01-01,758.23486,439.0
8271,74.5,25.0,2008-01-01,658.0749,439.0
8272,74.5,25.0,2009-01-01,611.1519,439.0
8273,74.5,25.0,2010-01-01,828.5448,439.0
8274,74.5,25.0,2011-01-01,1054.3381,439.0
8275,74.5,25.0,2012-01-01,867.6881,439.0
8276,74.5,25.0,2013-01-01,1159.6145,439.0
8277,74.5,25.0,2014-01-01,838.70013,439.0
8278,74.5,25.0,2015-01-01,793.2753,439.0
8279,74.5,25.0,2016-01-01,1002.1759,439.0
8280,74.5,25.0,2017-01-01,712.867,439.0
8281,74.5,25.0,2018-01-01,651.7893,439.0
8282,74.5,25.0,2019-01-01,1184.0593,439.0
8283,74.5,25.0,2020-01-01,771.1759,439.0
8284,74.5,24.75,1983-01-01,887.4938,422.0
8286,74.5,24.75,1985-01-01,688.28705,422.0
8287,74.5,24.75,1986-01-01,811.7173,422.0
8288,74.5,24.75,1987-01-01,618.6731,422.0
8289,74.5,24.75,1988-01-01,776.32056,422.0
8290,74.5,24.75,1989-01-01,666.51056,422.0
8291,74.5,24.75,1990-01-01,1052.6624,422.0
8292,74.5,24.75,1991-01-01,694.7434,422.0
8293,74.5,24.75,1992-01-01,746.9405,422.0
8294,74.5,24.75,1993-01-01,633.8067,422.0
8295,74.5,24.75,1994-01-01,1169.7732,422.0
8296,74.5,24.75,1995-01-01,747.574,422.0
8297,74.5,24.75,1996-01-01,1059.0742,422.0
8298,74.5,24.75,1997-01-01,887.0768,422.0
8299,74.5,24.75,1998-01-01,645.80066,422.0
8300,74.5,24.75,1999-01-01,588.56494,422.0
8301,74.5,24.75,2000-01-01,464.0011,422.0
8302,74.5,24.75,2001-01-01,644.35376,422.0
8303,74.5,24.75,2002-01-01,438.65634,422.0
8304,74.5,24.75,2003-01-01,729.4956,422.0
8305,74.5,24.75,2004-01-01,791.9569,422.0
8306,74.5,24.75,2005-01-01,876.2008,422.0
8307,74.5,24.75,2006-01-01,1013.3096,422.0
8308,74.5,24.75,2007-01-01,715.1859,422.0
8309,74.5,24.75,2008-01-01,725.1785,422.0
8310,74.5,24.75,2009-01-01,637.164,422.0
8311,74.5,24.75,2010-01-01,865.3148,422.0
8312,74.5,24.75,2011-01-01,1045.7728,422.0
8313,74.5,24.75,2012-01-01,914.88574,422.0
8314,74.5,24.75,2013-01-01,1198.1648,422.0
8315,74.5,24.75,2014-01-01,847.40247,422.0
8316,74.5,24.75,2015-01-01,804.1217,422.0
8317,74.5,24.75,2016-01-01,1019.63965,422.0
8318,74.5,24.75,2017-01-01,738.47833,422.0
8319,74.5,24.75,2018-01-01,722.82086,422.0
8320,74.5,24.75,2019-01-01,1289.3167,422.0
8321,74.5,24.75,2020-01-01,791.21716,422.0
9348,74.75,27.25,1983-01-01,640.39484,383.0
9350,74.75,27.25,1985-01-01,401.03595,383.0
9351,74.75,27.25,1986-01-01,307.34793,383.0
9352,74.75,27.25,1987-01-01,218.80731,383.0
9353,74.75,27.25,1988-01-01,445.85803,383.0
9354,74.75,27.25,1989-01-01,300.21976,383.0
9355,74.75,27.25,1990-01-01,469.04706,383.0
9356,74.75,27.25,1991-01-01,361.22592,383.0
9357,74.75,27.25,1992-01-01,552.1742,383.0
9358,74.75,27.25,1993-01-01,461.26746,383.0
9359,74.75,27.25,1994-01-01,514.7597,383.0
9360,74.75,27.25,1995-01-01,649.9207,383.0
9361,74.75,27.25,1996-01-01,708.6948,383.0
9362,74.75,27.25,1997-01-01,591.1239,383.0
9363,74.75,27.25,1998-01-01,578.9446,383.0
9364,74.75,27.25,1999-01-01,294.19397,383.0
9365,74.75,27.25,2000-01-01,322.0507,383.0
9366,74.75,27.25,2001-01-01,424.97302,383.0
9367,74.75,27.25,2002-01-01,182.79135,383.0
9368,74.75,27.25,2003-01-01,523.0732,383.0
9369,74.75,27.25,2004-01-01,453.24536,383.0
9370,74.75,27.25,2005-01-01,461.15802,383.0
9371,74.75,27.25,2006-01-01,316.62604,383.0
9372,74.75,27.25,2007-01-01,486.40424,383.0
9373,74.75,27.25,2008-01-01,634.6446,383.0
9374,74.75,27.25,2009-01-01,311.46643,383.0
9375,74.75,27.25,2010-01-01,833.38416,383.0
9376,74.75,27.25,2011-01-01,643.5751,383.0
9377,74.75,27.25,2012-01-01,663.1449,383.0
9378,74.75,27.25,2013-01-01,799.32117,383.0
9379,74.75,27.25,2014-01-01,573.826,383.0
9380,74.75,27.25,2015-01-01,627.4744,383.0
9381,74.75,27.25,2016-01-01,624.5481,383.0
9382,74.75,27.25,2017-01-01,453.51807,383.0
9383,74.75,27.25,2018-01-01,492.47925,383.0
9384,74.75,27.25,2019-01-01,709.13684,383.0
9385,74.75,27.25,2020-01-01,508.10522,383.0
9386,74.75,27.0,1983-01-01,659.5484,458.0
9388,74.75,27.0,1985-01-01,430.12982,458.0
9389,74.75,27.0,1986-01-01,314.73148,458.0
9390,74.75,27.0,1987-01-01,248.01611,458.0
9391,74.75,27.0,1988-01-01,419.02478,458.0
9392,74.75,27.0,1989-01-01,324.7393,458.0
9393,74.75,27.0,1990-01-01,500.93018,458.0
9394,74.75,27.0,1991-01-01,401.93994,458.0
9395,74.75,27.0,1992-01-01,579.565,458.0
9396,74.75,27.0,1993-01-01,439.9335,458.0
9397,74.75,27.0,1994-01-01,560.192,458.0
9398,74.75,27.0,1995-01-01,636.6893,458.0
9399,74.75,27.0,1996-01-01,711.3447,458.0
9400,74.75,27.0,1997-01-01,628.1217,458.0
9401,74.75,27.0,1998-01-01,580.6159,458.0
9402,74.75,27.0,1999-01-01,332.63754,458.0
9403,74.75,27.0,2000-01-01,327.90204,458.0
9404,74.75,27.0,2001-01-01,434.8164,458.0
9405,74.75,27.0,2002-01-01,172.2666,458.0
9406,74.75,27.0,2003-01-01,505.60065,458.0
9407,74.75,27.0,2004-01-01,465.34625,458.0
9408,74.75,27.0,2005-01-01,492.46796,458.0
9409,74.75,27.0,2006-01-01,292.17792,458.0
9410,74.75,27.0,2007-01-01,469.99847,458.0
9411,74.75,27.0,2008-01-01,625.04193,458.0
9412,74.75,27.0,2009-01-01,320.42163,458.0
9413,74.75,27.0,2010-01-01,792.3495,458.0
9414,74.75,27.0,2011-01-01,696.0436,458.0
9415,74.75,27.0,2012-01-01,682.50134,458.0
9416,74.75,27.0,2013-01-01,835.04535,458.0
9417,74.75,27.0,2014-01-01,609.0324,458.0
9418,74.75,27.0,2015-01-01,633.7446,458.0
9419,74.75,27.0,2016-01-01,674.4253,458.0
9420,74.75,27.0,2017-01-01,444.82074,458.0
9421,74.75,27.0,2018-01-01,549.7277,458.0
9422,74.75,27.0,2019-01-01,736.02094,458.0
